question_id,year,exam_name,paper,section,question_number,marks,language,original_question_text,page_number,source_pdf_name,subject_id,subject_name,subject_confidence,classification_method,classification_reason,review_required,secondary_subject,secondary_subject_confidence
BPSC-Q-000507,2026,71st BPSC Mains,Geography Optional,,79,,English,1 (B) (A) Only 1 Le It comprises the Sonamarg main tunnel of6.4 km,29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000508,2026,71st BPSC Mains,Geography Optional,,1,,English,"It was inaugurated on 26h January, 2025",29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000509,2026,71st BPSC Mains,Geography Optional,,2,,English,(D) Neitheř 1 nor 2 Only 2 Which of the following is/are nota Division ofEast Central Railways? Both l and2 (D) Asansol Malda,29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000510,2026,71st BPSC Mains,Geography Optional,,3,,English,Dhanbad ets Only 1 (B) 1 and 2 (C) 2 and 3 Only 3 How may of the four pairs given below are correctly matched? (Multimodal Logistics Parks) (State) Dabbaspete Jogighopa Mappedu Pithampur Karnataka Jharkhand Maharashtra 52/GA/CCIM-2026-13-A Madhya Pradesh (A) One pair is correctly matched B) Two pairs are correctly matched (C) Three pairs are correctly matched (D) Four pairs are correctly matched 30,29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000511,2026,71st BPSC Mains,Geography Optional,,80,,English,"Given below are two statements, one is Jabelled as Assertion (A) and the other as Reason (R): Assertion (A): The Sagarmala Programme Reason (R): Select the correct answer using the codes given below: Codes: , (A Both (A) and (R) are true and (R) is the correct explanation of (A) (B) Both (A) and (R) are true but (R) is not the correct explanation of (A) (A)is true but (R) is false (D) (A) is false but (R) is true (C) Which ofthe following Census Year recorded he highest Decennial Growth in Urban Population in ndha? (A) 197T (B) 1981 (C) 2001 D) 2011",29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000512,2026,71st BPSC Mains,Geography Optional,,82,,English,Which of the following statements with reference to Clustered settlements in India is/are correct?,29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000513,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000514,2026,71st BPSC Mains,Geography Optional,,2,,English,"t) plays a crucial role in India's long-term maritime development strategy under the Maritime Amrit Kaal Vision 2047 (MAKV). MAKV 2047 sets ambitious targets such as handling 10 billion metric tons of cargo annually, with the aim of placing India among the top five shipbuilding nations by",29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000515,2026,71st BPSC Mains,Geography Optional,,2047,,English,(B) (C) Generally found in fertile alluvial plains. They are also found in areas where security or defence is a priority for example in Nagaland.o Only 1 Only 2 Both I and 2 (D) Neither l nor 2 GA-113,29,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000516,2026,71st BPSC Mains,Geography Optional,,79,,Unknown,,30,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000517,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) haMl (B) a2 (©) (D) 1,30,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000518,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,30,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000519,2026,71st BPSC Mains,Geography Optional,,3,,English,(B) 1 t 2 t (A) ar 1 al aa2 (D) 1 3Ầr 2 (C) 2 r 3 M3 (ueáuts AA qá) () (B) ya Hất gafea 52/GA/CCIM-2026-13-A 31,30,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000520,2026,71st BPSC Mains,Geography Optional,,80,,Unknown,,30,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000521,2026,71st BPSC Mains,Geography Optional,,82,,English,hUT (R): (A) (B) (C) (A) 1971,30,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000522,2026,71st BPSC Mains,Geography Optional,,1,,English,"(A) tr (R4i uru tt (R), (A) âi (D) (A) erd tag (R) HTI (B) 1981 2 (A) 3tu (R)Ä Hai fàrg (R), (A) Á1 (C) 2001 (D) 2011 (A) , frg (R) TeTTI (C) HHdİ 3yA ATa faH 2047 (A) haM I urai 2047 Ä sfa ari 10 34a (B) hdm 2 1 sr 2 a-i GA-113 (D) aa la21 [P.T.O.",30,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000523,2026,71st BPSC Mains,Geography Optional,,83,,English,Which of the following isare not a Medieval Town in India?,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000524,2026,71st BPSC Mains,Geography Optional,,85,,English,1 Madura),31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000525,2026,71st BPSC Mains,Geography Optional,,2,,English,3 At Only 1 (C) Lucknow (B) 1and 2 (D) Jaipur 2 and 3,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000526,2026,71st BPSC Mains,Geography Optional,,84,,English,"How many of the four pairs given below are Only 3 correctly matched? (Major Function ofCity) Commercial Town Garrison Town Mining Town Codes: (Major Example in India) - Saharanpur -Mhow Religious and Cultural - Puri (A) One pair is correctly matched (B) Two pairs are correctly matched (C) Three pairs arecorrectly matched D) Four pairs are correctly matched Jharia Given below are two státements, one is labelled as Assertion (A)Tand the other as Reason (R): Assertion (A): Smart Cities aim to improve quality oflife through better infrastructure. Reason (R): Smart solutions increase resource use and service costs. Select the correct answer using the codes given below. 52/GA/CCM-2026-13-A (A) Both (A) and (R) are true and (R) is the correct explanation of (A) (B) Both (A) and (R) are true but (R) is not the correct explanation of (A) er (A) is true but (RYİs false. (D) (A) is false but (R) is true. 32",31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000527,2026,71st BPSC Mains,Geography Optional,,86,,Unknown,,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000528,2026,71st BPSC Mains,Geography Optional,,87,,Unknown,,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000529,2026,71st BPSC Mains,Geography Optional,,88,,Unknown,,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000530,2026,71st BPSC Mains,Geography Optional,,89,,Unknown,,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000531,2026,71st BPSC Mains,Geography Optional,,99,,English,3 83-9R India has dispute over Sir Creek with which ofthe following countries? (A) Bangladesh (C) Myanmar (D),31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000532,2026,71st BPSC Mains,Geography Optional,,1,,English,Which of the following statements with reference to ʻDrought Prone Area Programme' in India is/are correct?,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000533,2026,71st BPSC Mains,Geography Optional,,2,,English,B Pakistan (A) (B) (D),31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000534,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000535,2026,71st BPSC Mains,Geography Optional,,2,,English,e),31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000536,2026,71st BPSC Mains,Geography Optional,,3,,English,(B) (C) Which of the following district was/were not part of Hill Area Development Programme when it was started during the Fifth Five Year Plan in India? Ly SriLanka Thisprogramme was initiated during the Fourth Five Year Plan. Initially this programme laid emphasis on labour-intensive construction works. Onlyl Only2 (B) Both l and2 (A) Onlyl e Neither 1 nor 2 (D) Darjeeling Nilgiri (Junagarh land 2 How many of the four pairs given below are correctly matched? 2 and 3 (Five Year Plans in India) (Yearof Starting) First Five Year Plan Only 3 Fifth Five Year Plan Seventh Five Year Plan Eighth Five Year Plan (A) One pair is correctly matched Two pairs are correctly matched Three pairs are correctly matched Four pairs are correctly matched 1951 -1974 GA-113 - 1985 - 1991,31,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000537,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000538,2026,71st BPSC Mains,Geography Optional,,2,,English,"3 (A) haal (B) (C) 1 st 2 2 sâr 3 (D) ar3 aRUT (R): HERAY (A) (A) r (R) İ Ha stt (R), (A) A (B) (A) 3 (R) a-i Hi fahrg (R), (A) A (C) (A) Ha, feg (R) TTAQI (D) (A) TAd, farg (R) WUQI 52/GA/CCM-2026-13-A 33",32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000539,2026,71st BPSC Mains,Geography Optional,,86,,Unknown,1,32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000540,2026,71st BPSC Mains,Geography Optional,,87,,Unknown,,32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000541,2026,71st BPSC Mains,Geography Optional,,89,,English,(A) airI (B) yfHAH (C) 4R (D) rAI 1,32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000542,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) aM1 (B) 2 (C) (D),32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000543,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000544,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000545,2026,71st BPSC Mains,Geography Optional,,3,,English,(A) (B) (C) (D) 1 str2ai laa2 haAl 1 st 2 2 3n 3 GA-113 a3 (B) gH ytfera 1951 1974 1985 1991 [P.T.O.,32,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000546,2026,71st BPSC Mains,Geography Optional,,90,,English,"Given below are two statements, one is labelled as Assertion (A) and the other as Reason (R): Assertion(A): Resource-rich regions may rèmain economically backward. o Reason (R): Economic development ofan arèa depends not only on resources but also on good planning, technology and investment. Select the correčt answer using the codes given below: Codes: (A) Both (A) and (R) are true and (R) is the correct explanation of (A) (B) Both (A) and (R) are true but (R) is not the corect explanation of (A) (C) (A) is true but (R) is false Dy (A) isfalsebut (R) is true",33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000547,2026,71st BPSC Mains,Geography Optional,,91,,English,Which of the folowing regions in Bihar experience Tropical Savanna type of climate? (A) North EastetnBihar LBy South Eastern Bihar (C) North Westem Bihar South Western Bihar,33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000548,2026,71st BPSC Mains,Geography Optional,,92,,English,Which of the following statements with reference to ʻPőpülation of Bihar as per Census 2011' is/are correct?,33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000549,2026,71st BPSC Mains,Geography Optional,,1,,English,More than 85% ofpopulation is rural. 2 More thap 5% of the population is tribal) as Only 1 (B) Only 2 Saar (C) Both 1 anđ2 (D) Neither 1 nor2 52/GA/CCM-2026-13-A 34,33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000550,2026,71st BPSC Mains,Geography Optional,,93,,English,Which of the following districts in Bihar have more than 20% of their geographical area under forest as per India State of Forest Report 2023? 1,33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000551,2026,71st BPSC Mains,Geography Optional,,2,,English,3 (A) (Munger Rohtased Kaimur Only 1 (C) 2 and 3. (D) Only 3,33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000552,2026,71st BPSC Mains,Geography Optional,,94,,English,How many of the following four pairs of Districts in Bihar and their product as per One District and One Product (ODOP) are correctly matched? (District) (C) l and 2 Kaimur Katihar Khagaria Kishanganj (A) One pair is correctly matched B) Two pairs are correctly matched Three pairs are correctly matched (D) Four pairs are correctly matched Reason (R): Codes: (C) (Product as per ODOP) Carpet Jute,33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000553,2026,71st BPSC Mains,Geography Optional,,95,,English,"Given below are two statements, one is labelled as Assertion (A) and the other as Reason (R): Assertion (A): Bamboo Lac Bangle Select the correct answer using the codes given below: Bihar receives significant ranfall during the post monsoOn season. Post-monsoon season in Bihar is influenced by depressions and cyclonic storns originating in the Bay ofBengal. , A) Both (A) and (R) are true and (R) is the correct explanation of (A) GA-113 (B) Both (A) and (R) are true but(R) is not the corect explanation of(A) (A) is true but (R) is false (D) (A) is false but (R) is true",33,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000554,2026,71st BPSC Mains,Geography Optional,,90,,English,"ARUT (R): (A) (A) 3t (R) i Hr t (R), (A) N (B) (A) 3Âr (R) -iİ Hậfeg (R), (A) (C) (A) ruî, farg (R) eAI (D) (A)TeA, fg (R) HaI (A) sRi fagt 1 (B) f yai fargr (C) (D) fUI qÍn fazR",34,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000555,2026,71st BPSC Mains,Geography Optional,,92,,English,faER A TUI 2011 34R GGI H,34,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000556,2026,71st BPSC Mains,Geography Optional,,2,,English,3 Íi fag (A) haI (B) haM2 (C) 1 sn 2 ai (D) laà2 52/GA/CCM-2026-13-A 35,34,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000557,2026,71st BPSC Mains,Geography Optional,,93,,English,"YTa aa frrfa fruré 2023 34441, fazR A 1",34,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000558,2026,71st BPSC Mains,Geography Optional,,2,,English,"3 (A) rAI (B) 1 t 2 (C) 2 3it3 (D) ha3 (fr) A): ARUT (R) : 00277 (A) (A) ữt (R) 2Ỉ Ha siR (R), (A) Â (B) (A) tt (R) at vg fag (R), (A) ÂT (C) (A) Ha, f (R) reTAQI (D) (A) A , fhg (R) HRU?I GA-113 [P.T.O.",34,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000559,2026,71st BPSC Mains,Geography Optional,,96,,English,Which of the following plains is situated between Burhi Gandak and Baghmati rivers in Bihar? (A) Bettiah Plains B Motihari Plains (C) Sitanmarhi Plains (D) Saràn Plains,35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000560,2026,71st BPSC Mains,Geography Optional,,97,,English,Which of the following statements with referenče to Minerals reserves in Bihar is/are corect?,35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000561,2026,71st BPSC Mains,Geography Optional,,1,,English,"2 (A) Bihar has the largest reserves ofPyrites in the country. Limestone is found in Kaimur, Monger and Rohtas districts. (B) Only2 Only l Both land 2 (D) Neither 1 nor 2",35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000562,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000563,2026,71st BPSC Mains,Geography Optional,,98,,English,Which of the following isare iver of South Bihar?,35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000564,2026,71st BPSC Mains,Geography Optional,,1,,English,Kosi Kamla,35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000565,2026,71st BPSC Mains,Geography Optional,,3,36,English,Karamnasha (A) Only 1l o (B) l and 2 (C) 2 and 3 O Only 3 52/GA/CCM-2026-13-A 36,35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000566,2026,71st BPSC Mains,Geography Optional,,99,,English,How many of the four pairs given below are correctly matched? (Protected Area) Bhimbandh Sanctuary (KanwanJheel Bird Sanctuary Nakti Dam Bird Sanctuary Udaipur Wildlife Sanctuary (A) (B) Reason (R): (District) Two pairs are correctly matched Three pairs are correctly matched (D) Four pairs are correctly matched Codes: Monger -Begusarai a - Jamui One pair is correctly matched,35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000567,2026,71st BPSC Mains,Geography Optional,,100,,English,"Given below are two statements, one is labelled as Assertion (A) and the other as Reason (R): - East Champaran Assertion (A): Forests in Bihar are under (C) GA-113 severe threat due to both human pressure and natural hazards. degradation. Select the correct answer using the codes given below: Extreme poverty, overdependence on forest resources and climatic events like droughts in South Bihar and floods in North Bihar contribute to forest (A Both (A) and (R) are true and (R) is the correct explanation of (A) (B) Both (A) and (R) are true but (R) is not the correct explanation of(A) (A) is true but (R) is false (D) (A) is false but (R) is true",35,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000568,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,36,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000569,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) haHl (B) a2 (C) 1 stt 2 i (D) la2,36,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000570,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,36,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000571,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,36,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000572,2026,71st BPSC Mains,Geography Optional,,3,,English,"(B) 1 3u 2 (C) 2 3n 3 (D) haa3 52/GA/CC/M-2026-13-A 37 hRUT (R) : (A) (fren) (A) 3ir (R) a-i He gtr (R), (A) (B) (A) str (R) a uật fàvg (R), (A) Æİ (C) (A)HU fahr (R) TeI (D) (A) a, fag (R) HRA ?I GA-113 [P.T.0.",36,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000573,2023,68th BPSC Prelims,GS Prelims,,1,,English,This Question Booklet contains 150 t' . 11 ques 10ns ma . 2. All questions carry equal marks.,2,68th bpsc pre.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000574,2023,68th BPSC Prelims,GS Prelims,,3,,English,"Immediately after commencement of the examination you should check up your QuestionBooklet and ensure that the Question Booklet Series is' printed on the top right-hand cornerof the Booklet. Please check that the Booklet contains 48 printed pages including rn:0 pagesage Nos. the space provided on of your Answer Sheet If correct series of your Question Booklet, your Aaswer Sheet will not be evaluated correctly. Questions and their responses are printed in English and Hindi versions in this Booklet. Each question comprise s of five responses-{A), (B), (C), (D) and (E). You are to select ONLY ONE correct response and mark it in your Answer Sheet. Your total marks will depend on the number of correct responses marked by you i n the Answer Sheet.",2,68th bpsc pre.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000575,2023,68th BPSC Prelims,GS Prelims,,9,,English,"In the Answer Sheet, there are five circles-{A), (B), (C), (D) and (E) against each question. To answer the questions you a�e to mark with Black/Blue ink ballpoint pc� ONLY ONE. c�rcle of your choice for each question. Select only <?ne response for e�ch question and mark 1t m your Answer Sheet. If you mark more than one circle for one question, the answer will be treated as wrong. Use Black/Blue ink ballpoint pen only to �ark the answer in the Answer Sheet. Any erasure or change is not allowed.",2,68th bpsc pre.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
