scenario,run_index,subject_id,subject_name,question_type,marks,history_input,selected_topic_id,selected_topic_name,score,freq_score,recency_score,qtype_score,marks_score,exposure_score,diversity_score,rep_penalty
"Polity_JudiciaryHeavy",45,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",46,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",47,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",48,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",49,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",50,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",51,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",52,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",53,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",54,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",55,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",56,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",57,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",58,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",59,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",60,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",61,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",62,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",63,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",64,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",65,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",66,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",67,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",68,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",69,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",70,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",71,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",72,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",73,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",74,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",75,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",76,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",77,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",78,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",79,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",80,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",81,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",82,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",83,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",84,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",85,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",86,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",87,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",88,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",89,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",90,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",91,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",92,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",93,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",94,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",95,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",96,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",97,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",98,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",99,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_JudiciaryHeavy",100,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-002x3","POLITY-001","Executive (President & Governor)",0.755,1,0.4,0.7,0.2,1,1,0
"Polity_MixedHistory",1,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",2,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",3,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",4,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",5,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",6,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",7,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",8,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",9,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",10,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",11,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",12,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",13,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",14,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",15,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",16,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",17,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",18,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",19,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",20,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",21,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",22,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",23,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",24,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",25,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",26,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",27,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",28,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",29,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",30,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",31,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",32,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",33,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",34,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",35,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",36,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",37,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",38,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",39,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",40,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",41,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",42,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",43,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",44,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",45,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",46,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",47,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",48,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",49,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",50,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",51,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",52,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",53,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",54,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",55,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",56,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",57,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",58,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",59,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",60,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",61,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",62,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",63,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",64,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",65,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",66,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",67,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",68,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",69,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",70,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",71,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",72,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
"Polity_MixedHistory",73,"BPSC-SUB-02","Polity & Governance","SHORT_ANSWER",5,"POLITY-001,002,003,005","POLITY-004","Elections, Preamble & Constitutional Bodies",0.747,1,0.4,0.65,0.2,1,1,0
